sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,player_positions,preferred_foot
185020,https://sofifa.com/player/185020/jose-maria-callejon-bueno/20/159586,José Callejón,José María Callejón Bueno,32,1987-02-11,178,73,Spain,Napoli,84,84,24000000,96000,"RM, RW",Right
186942,https://sofifa.com/player/186942/ilkay-gundogan/20/159586,I. Gündoğan,İlkay Gündoğan,28,1990-10-24,180,80,Germany,Manchester City,84,84,31000000,180000,"CM, CDM",Right
187961,https://sofifa.com/player/187961/jose-paulo-bezerra-m-junior/20/159586,Paulinho,José Paulo Bezzera Maciel Júnior,30,1988-07-25,183,80,Brazil,Guangzhou Evergrande Taobao FC,84,84,29000000,43000,"CM, CAM, CDM",Right
188377,https://sofifa.com/player/188377/kyle-walker/20/159586,K. Walker,Kyle Walker,29,1990-05-28,183,70,England,Manchester City,84,84,25500000,165000,RB,Right
190286,https://sofifa.com/player/190286/sergio-canales-madrazo/20/159586,Canales,Sergio Canales Madrazo,28,1991-02-16,176,65,Spain,Real Betis,84,84,31500000,44000,"CAM, CM, CF",Left
190483,https://sofifa.com/player/190483/douglas-costa-de-souza/20/159586,Douglas Costa,Douglas Costa de Souza,28,1990-09-14,172,70,Brazil,Juventus,84,84,31500000,155000,"LM, RW, LW",Left
197965,https://sofifa.com/player/197965/luis-miguel-afonso-fernandes/20/159586,Pizzi,Luís Miguel Afonso Fernandes,29,1989-10-06,177,72,Portugal,SL Benfica,84,84,30500000,26000,"RM, CM",Right
199434,https://sofifa.com/player/199434/dusan-tadic/20/159586,D. Tadić,Dušan Tadić,30,1988-11-20,181,76,Serbia,Ajax,84,84,29500000,36000,"CAM, LW, ST",Left
200647,https://sofifa.com/player/200647/josip-ilicic/20/159586,J. Iličić,Josip Iličić,31,1988-01-29,190,79,Slovenia,Atalanta,84,84,28000000,92000,"CF, ST",Left
204485,https://sofifa.com/player/204485/riyad-mahrez/20/159586,R. Mahrez,Riyad Mahrez,28,1991-02-21,179,67,Algeria,Manchester City,84,84,31500000,195000,"RW, RM",Left
205678,https://sofifa.com/player/205678/edin-visca/20/159586,E. Višća,Edin Višća,29,1990-02-17,172,63,Bosnia Herzegovina,Medipol Başakşehir FK,84,84,30500000,67000,"RM, RW",Right
207863,https://sofifa.com/player/207863/felipe-augusto-de-almeida-monteiro/20/159586,Felipe,Felipe Augusto de Almeida Monteiro,30,1989-05-16,190,83,Brazil,Atlético Madrid,84,84,25000000,74000,CB,Right
226271,https://sofifa.com/player/226271/fabian-ruiz-pena/20/159586,Fabián,Fabián Ruiz Peña,23,1996-04-03,189,70,Spain,Napoli,83,90,36000000,76000,"CM, CDM, CAM",Left
210413,https://sofifa.com/player/210413/alessio-romagnoli/20/159586,A. Romagnoli,Alessio Romagnoli,24,1995-01-12,188,78,Italy,Milan,83,89,32000000,46000,CB,Left
226226,https://sofifa.com/player/226226/giovani-lo-celso/20/159586,G. Lo Celso,Giovani Lo Celso,23,1996-04-09,177,68,Argentina,Tottenham Hotspur,83,89,35000000,105000,"CM, CAM, CF",Left
231281,https://sofifa.com/player/231281/trent-alexander-arnold/20/159586,T. Alexander-Arnold,Trent Alexander-Arnold,20,1998-10-07,180,69,England,Liverpool,83,89,32000000,78000,RB,Right
232432,https://sofifa.com/player/232432/luka-jovic/20/159586,L. Jović,Luka Jović,21,1997-12-23,182,85,Serbia,Real Madrid,83,89,36500000,155000,ST,Right
205175,https://sofifa.com/player/205175/arkadiusz-milik/20/159586,A. Milik,Arkadiusz Milik,25,1994-02-28,186,78,Poland,Napoli,83,88,35000000,91000,ST,Left
211300,https://sofifa.com/player/211300/anthony-martial/20/159586,A. Martial,Anthony Martial,23,1995-12-05,184,76,France,Manchester United,83,88,34500000,140000,"LW, ST, LM",Right
212523,https://sofifa.com/player/212523/anderson-souza-conceicao/20/159586,Anderson Talisca,Anderson Souza Conceição,25,1994-02-01,190,80,Brazil,Guangzhou Evergrande Taobao FC,83,88,34500000,38000,"CAM, RW",Left
213331,https://sofifa.com/player/213331/jonathan-tah/20/159586,J. Tah,Jonathan Tah,23,1996-02-11,195,97,Germany,Bayer 04 Leverkusen,83,88,31000000,67000,CB,Right
219683,https://sofifa.com/player/219683/corentin-tolisso/20/159586,C. Tolisso,Corentin Tolisso,24,1994-08-03,181,81,France,FC Bayern München,83,88,34000000,110000,"CM, CDM",Right
221087,https://sofifa.com/player/221087/pau-lopez-sabata/20/159586,Pau López,Pau López Sabata,24,1994-12-13,189,77,Spain,Roma,83,88,26000000,38000,GK,Left
224411,https://sofifa.com/player/224411/goncalo-manuel-ganchinho-guedes/20/159586,Gonçalo Guedes,Gonçalo Manuel Ganchinho Guedes,22,1996-11-29,179,68,Portugal,Valencia CF,83,88,34500000,46000,"LM, ST",Right
226110,https://sofifa.com/player/226110/nicolas-pepe/20/159586,N. Pépé,Nicolas Pépé,24,1995-05-29,183,73,Ivory Coast,Arsenal,83,88,34500000,97000,"RM, RW, ST",Left
229237,https://sofifa.com/player/229237/manuel-akanji/20/159586,M. Akanji,Manuel Obafemi Akanji,23,1995-07-19,187,91,Switzerland,Borussia Dortmund,83,88,31000000,77000,CB,Right
231677,https://sofifa.com/player/231677/marcus-rashford/20/159586,M. Rashford,Marcus Rashford,21,1997-10-31,186,70,England,Manchester United,83,88,35500000,125000,"ST, LM",Right
203574,https://sofifa.com/player/203574/john-stones/20/159586,J. Stones,John Stones,25,1994-05-28,188,70,England,Manchester City,83,87,30000000,140000,CB,Right
210008,https://sofifa.com/player/210008/adrien-rabiot/20/159586,A. Rabiot,Adrien Rabiot,24,1995-04-03,192,80,France,Juventus,83,87,33000000,120000,"CM, CDM",Left
210035,https://sofifa.com/player/210035/alejandro-grimaldo-garcia/20/159586,Grimaldo,Alejandro Grimaldo García,23,1995-09-20,171,69,Spain,SL Benfica,83,87,29500000,18000,LB,Left
212188,https://sofifa.com/player/212188/timo-werner/20/159586,T. Werner,Timo Werner,23,1996-03-06,180,75,Germany,RB Leipzig,83,87,34500000,70000,ST,Right
213565,https://sofifa.com/player/213565/thomas-lemar/20/159586,T. Lemar,Thomas Lemar,23,1995-11-12,171,62,France,Atlético Madrid,83,87,34000000,64000,"LM, CAM, RM",Left
220793,https://sofifa.com/player/220793/davinson-sanchez/20/159586,D. Sánchez,Davinson Sánchez,23,1996-06-12,187,79,Colombia,Tottenham Hotspur,83,87,30500000,93000,CB,Right
220834,https://sofifa.com/player/220834/marco-asensio-willemsen/20/159586,Marco Asensio,Marco Asensio Willemsen,23,1996-01-21,182,76,Spain,Real Madrid,83,87,34000000,180000,"LW, RW",Left
200458,https://sofifa.com/player/200458/lucas-digne/20/159586,L. Digne,Lucas Digne,25,1993-07-20,178,74,France,Everton,83,86,28500000,97000,LB,Left
202166,https://sofifa.com/player/202166/julian-draxler/20/159586,J. Draxler,Julian Draxler,25,1993-09-20,187,77,Germany,Paris Saint-Germain,83,86,32500000,100000,"CAM, CM, LW",Right
204935,https://sofifa.com/player/204935/jordan-pickford/20/159586,J. Pickford,Jordan Pickford,25,1994-03-07,185,77,England,Everton,83,86,24000000,78000,GK,Left
208418,https://sofifa.com/player/208418/yannick-carrasco/20/159586,Y. Carrasco,Yannick Ferreira Carrasco,25,1993-09-04,180,71,Belgium,Dalian YiFang FC,83,86,32500000,23000,LM,Right
224179,https://sofifa.com/player/224179/borja-iglesias-quintas/20/159586,Borja Iglesias,Borja Iglesias Quintas,26,1993-01-17,187,86,Spain,Real Betis,83,86,32500000,41000,ST,Right
192984,https://sofifa.com/player/192984/koen-casteels/20/159586,K. Casteels,Koen Casteels,27,1992-06-25,197,86,Belgium,VfL Wolfsburg,83,85,22000000,50000,GK,Left
198717,https://sofifa.com/player/198717/wilfried-zaha/20/159586,W. Zaha,Wilfried Zaha,26,1992-11-10,180,66,Ivory Coast,Crystal Palace,83,85,32000000,89000,"CF, LM, LW",Right
200454,https://sofifa.com/player/200454/francisco-alcacer-garcia/20/159586,Paco Alcácer,Francisco Alcácer García,25,1993-08-30,175,72,Spain,Borussia Dortmund,83,85,32000000,105000,ST,Right
201153,https://sofifa.com/player/201153/alvaro-borja-morata-martin/20/159586,Morata,Álvaro Borja Morata Martín,26,1992-10-23,189,84,Spain,Atlético Madrid,83,85,32000000,80000,ST,Right
205693,https://sofifa.com/player/205693/sebastien-haller/20/159586,S. Haller,Sébastien Haller,25,1994-06-22,190,82,France,West Ham United,83,85,32000000,120000,ST,Right
207566,https://sofifa.com/player/207566/william-silva-de-carvalho/20/159586,William Carvalho,William Silva de Carvalho,27,1992-04-07,187,83,Portugal,Real Betis,83,85,27500000,35000,"CDM, CM",Right
212404,https://sofifa.com/player/212404/federico-bernardeschi/20/159586,F. Bernardeschi,Federico Bernardeschi,25,1994-02-16,185,77,Italy,Juventus,83,85,31500000,130000,"RM, CAM",Left
217940,https://sofifa.com/player/217940/dakonam-djene/20/159586,D. Djené,Djené Dakonam Ortega,27,1991-12-31,178,72,Togo,Getafe CF,83,85,27000000,35000,CB,Right
188152,https://sofifa.com/player/188152/oscar-dos-santos-emboaba/20/159586,Oscar,Oscar dos Santos Emboaba Júnior,27,1991-09-09,181,71,Brazil,Shanghai SIPG FC,83,84,29500000,29000,"CAM, CM",Right
188943,https://sofifa.com/player/188943/kevin-trapp/20/159586,K. Trapp,Kevin Trapp,28,1990-07-08,189,86,Germany,Eintracht Frankfurt,83,84,21500000,42000,GK,Right
198141,https://sofifa.com/player/198141/marc-bartra-aregall/20/159586,Bartra,Marc Bartra Aregall,28,1991-01-15,184,73,Spain,Real Betis,83,84,25500000,36000,CB,Right
198950,https://sofifa.com/player/198950/pablo-sarabia-garcia/20/159586,Pablo Sarabia,Pablo Sarabia García,27,1992-05-11,174,70,Spain,Paris Saint-Germain,83,84,29500000,105000,"CAM, CM, RM",Left
199987,https://sofifa.com/player/199987/jasper-cillessen/20/159586,J. Cillessen,Jasper Cillessen,30,1989-04-22,185,83,Netherlands,Valencia CF,83,84,20000000,39000,GK,Right
200949,https://sofifa.com/player/200949/lucas-rodrigues-m-silva/20/159586,Lucas Moura,Lucas Rodrigues M. Silva,26,1992-08-13,174,70,Brazil,Tottenham Hotspur,83,84,31000000,130000,"CF, RM, LM",Right
204970,https://sofifa.com/player/204970/florian-thauvin/20/159586,F. Thauvin,Florian Thauvin,26,1993-01-26,179,70,France,Olympique de Marseille,83,84,30500000,60000,"RW, RM",Left
205498,https://sofifa.com/player/205498/luiz-frello-filho-jorge/20/159586,Jorginho,Luiz Frello Filho Jorge,27,1991-12-20,180,67,Italy,Chelsea,83,84,29000000,140000,"CM, CDM",Right
1179,https://sofifa.com/player/1179/gianluigi-buffon/20/159586,G. Buffon,Gianluigi Buffon,41,1978-01-28,192,92,Italy,Juventus,83,83,2600000,58000,GK,Right
5479,https://sofifa.com/player/5479/iker-casillas-fernandez/20/159586,Casillas,Iker Casillas Fernández,38,1981-05-20,185,84,Spain,FC Porto,83,83,2600000,11000,GK,Left
104389,https://sofifa.com/player/104389/rune-almenning-jarstein/20/159586,R. Jarstein,Rune  Almenning Jarstein,34,1984-09-29,190,86,Norway,Hertha BSC,83,83,11500000,33000,GK,Right
139720,https://sofifa.com/player/139720/vincent-kompany/20/159586,V. Kompany,Vincent Kompany,33,1986-04-10,190,85,Belgium,RSC Anderlecht,83,83,12000000,31000,CB,Right
157481,https://sofifa.com/player/157481/raul-albiol-tortajada/20/159586,Raúl Albiol,Raúl Albiol Tortajada,33,1985-09-04,190,82,Spain,Villarreal CF,83,83,12000000,45000,CB,Right
159261,https://sofifa.com/player/159261/fabio-quagliarella/20/159586,F. Quagliarella,Fabio Quagliarella,36,1983-01-31,180,79,Italy,Sampdoria,83,83,9500000,46000,ST,Right
163587,https://sofifa.com/player/163587/kasper-schmeichel/20/159586,K. Schmeichel,Kasper Schmeichel,32,1986-11-05,189,89,Denmark,Leicester City,83,83,15500000,82000,GK,Right
167397,https://sofifa.com/player/167397/radamel-falcao-garcia-zarate/20/159586,Falcao,Radamel Falcao García Zárate,33,1986-02-10,177,72,Colombia,AS Monaco,83,83,16500000,64000,ST,Right
168609,https://sofifa.com/player/168609/joao-miranda-de-souza-filho/20/159586,Miranda,João Miranda de Souza Filho,34,1984-09-07,186,78,Brazil,Jiangsu Suning FC,83,83,9500000,32000,CB,Right
169416,https://sofifa.com/player/169416/carlos-vela/20/159586,C. Vela,Carlos Alberto Vela Garrido,30,1989-03-01,177,77,Mexico,Los Angeles FC,83,83,24500000,17000,"RW, LW, CAM",Left
170481,https://sofifa.com/player/170481/ezequiel-garay/20/159586,E. Garay,Ezequiel Marcelo Garay,32,1986-10-10,189,90,Argentina,Valencia CF,83,83,16500000,48000,CB,Right
178005,https://sofifa.com/player/178005/rui-pedro-dos-santos-patricio/20/159586,Rui Patrício,Rui Pedro dos Santos Patrício,31,1988-02-15,190,84,Portugal,Wolverhampton Wanderers,83,83,16500000,82000,GK,Left
178518,https://sofifa.com/player/178518/radja-nainggolan/20/159586,R. Nainggolan,Radja Nainggolan,31,1988-05-04,176,77,Belgium,Cagliari,83,83,22500000,51000,"CAM, CM",Right
178562,https://sofifa.com/player/178562/ever-banega/20/159586,E. Banega,Éver Maximiliano David Banega,31,1988-06-29,174,71,Argentina,Sevilla FC,83,83,19500000,26000,"CDM, CM, CAM",Right
179844,https://sofifa.com/player/179844/diego-da-silva-costa/20/159586,Diego Costa,Diego da Silva Costa,30,1988-10-07,188,86,Spain,Atlético Madrid,83,83,25000000,80000,ST,Right
179846,https://sofifa.com/player/179846/sami-khedira/20/159586,S. Khedira,Sami Khedira,32,1987-04-04,189,90,Germany,Juventus,83,83,19500000,135000,"CM, CDM",Right
179944,https://sofifa.com/player/179944/david-luiz-moreira-marinho/20/159586,David Luiz,David Luiz Moreira Marinho,32,1987-04-22,189,86,Brazil,Arsenal,83,83,16500000,105000,CB,Right
183574,https://sofifa.com/player/183574/max-kruse/20/159586,M. Kruse,Max Kruse,31,1988-03-19,180,76,Germany,Fenerbahçe SK,83,83,23500000,105000,"CF, ST, CAM",Left
183711,https://sofifa.com/player/183711/jordan-henderson/20/159586,J. Henderson,Jordan Brian Henderson,29,1990-06-17,182,80,England,Liverpool,83,83,22000000,115000,"CDM, CM",Right
184484,https://sofifa.com/player/184484/gylfi-sigurdhsson/20/159586,G. Sigurðsson,Gylfi Þór Sigurðsson,29,1989-09-08,186,77,Iceland,Everton,83,83,25500000,120000,CAM,Right
186561,https://sofifa.com/player/186561/aaron-ramsey/20/159586,A. Ramsey,Aaron Ramsey,28,1990-12-26,183,76,Wales,Juventus,83,83,25500000,140000,"CM, CAM",Right
190584,https://sofifa.com/player/190584/asier-illarramendi/20/159586,Illarramendi,Asier Illarramendi Andonegi,29,1990-03-08,179,75,Spain,Real Sociedad,83,83,22000000,42000,"CDM, CM",Right
190815,https://sofifa.com/player/190815/daley-blind/20/159586,D. Blind,Daley Blind,29,1990-03-09,180,72,Netherlands,Ajax,83,83,22000000,31000,"CDM, CB, LB",Left
190941,https://sofifa.com/player/190941/lukas-hradecky/20/159586,L. Hrádecký,Lukáš Hrádecký,29,1989-11-24,192,85,Finland,Bayer 04 Leverkusen,83,83,18500000,67000,GK,Right
192366,https://sofifa.com/player/192366/nicolas-otamendi/20/159586,N. Otamendi,Nicolás Hernán Otamendi,31,1988-02-12,183,81,Argentina,Manchester City,83,83,19000000,145000,CB,Right
193082,https://sofifa.com/player/193082/juan-cuadrado/20/159586,J. Cuadrado,Juan Cuadrado,31,1988-05-26,179,72,Colombia,Juventus,83,83,22500000,135000,"RM, RW",Right
193474,https://sofifa.com/player/193474/idrissa-gueye/20/159586,I. Gueye,Idrissa Gana Gueye,29,1989-09-26,174,66,Senegal,Paris Saint-Germain,83,83,22000000,100000,CDM,Right
195365,https://sofifa.com/player/195365/kevin-kampl/20/159586,K. Kampl,Kevin Kampl,28,1990-10-09,178,67,Slovenia,RB Leipzig,83,83,25500000,77000,"CM, CAM, CDM",Right
198329,https://sofifa.com/player/198329/rodrigo-moreno-machado/20/159586,Rodrigo,Rodrigo Moreno Machado,28,1991-03-06,182,77,Spain,Valencia CF,83,83,27000000,60000,ST,Left
199042,https://sofifa.com/player/199042/charles-aranguiz/20/159586,C. Aránguiz,Charles Mariano Aránguiz Sandoval,30,1989-04-17,171,70,Chile,Bayer 04 Leverkusen,83,83,24000000,86000,"CM, CDM",Right
199451,https://sofifa.com/player/199451/wissam-ben-yedder/20/159586,W. Ben Yedder,Wissam Ben Yedder,28,1990-08-12,170,68,France,AS Monaco,83,83,27000000,67000,ST,Right
199845,https://sofifa.com/player/199845/francesco-acerbi/20/159586,F. Acerbi,Francesco Acerbi,31,1988-02-10,192,88,Italy,Lazio,83,83,19000000,64000,CB,Left
200888,https://sofifa.com/player/200888/danilo-luis-helio-pereira/20/159586,Danilo Pereira,Danilo Luís Hélio Pereira,27,1991-09-09,188,83,Portugal,FC Porto,83,83,24000000,21000,"CDM, CM",Right
216354,https://sofifa.com/player/216354/andrej-kramaric/20/159586,A. Kramarić,Andrej Kramarić,28,1991-06-19,177,73,Croatia,TSG 1899 Hoffenheim,83,83,27000000,61000,"ST, CAM, LW",Right
230294,https://sofifa.com/player/230294/lourival-adnan-beretta-barbosa/20/159586,Louri Beretta,Lourival Adnan Beretta Barbosa,27,1992-02-29,188,83,Brazil,Atlético Mineiro,83,83,27500000,60000,"ST, CF",Right
230375,https://sofifa.com/player/230375/josue-durval-chiamulera-vaz/20/159586,Josué Chiamulera,Josué Durval Chiamulera Vaz,27,1992-02-29,185,80,Brazil,Grêmio,83,83,23500000,43000,CB,Right
230481,https://sofifa.com/player/230481/ronaldo-jailson-cabrais-petri/20/159586,Ronaldo Cabrais,Ronaldo Jailson Cabrais Petri,27,1992-02-29,177,75,Brazil,Grêmio,83,83,27000000,51000,"RW, CAM",Right
230142,https://sofifa.com/player/230142/mikel-oyarzabal-ugarte/20/159586,Oyarzabal,Mikel Oyarzabal Ugarte,22,1997-04-21,181,78,Spain,Real Sociedad,82,89,31000000,39000,"LW, LM, RW",Left
229906,https://sofifa.com/player/229906/leon-bailey/20/159586,L. Bailey,Leon Bailey Butler,21,1997-08-09,178,79,Jamaica,Bayer 04 Leverkusen,82,88,30500000,65000,"LW, RW",Left
230666,https://sofifa.com/player/230666/gabriel-fernando-de-jesus/20/159586,Gabriel Jesus,Gabriel Fernando de Jesus,22,1997-04-03,175,73,Brazil,Manchester City,82,88,31000000,140000,ST,Right
207410,https://sofifa.com/player/207410/mateo-kovacic/20/159586,M. Kovačić,Mateo Kovačić,25,1994-05-06,176,78,Croatia,Chelsea,82,87,29000000,125000,CM,Right
208596,https://sofifa.com/player/208596/andrea-belotti/20/159586,A. Belotti,Andrea Belotti,25,1993-12-20,181,72,Italy,Torino,82,87,30000000,63000,ST,Right
212151,https://sofifa.com/player/212151/thomas-strakosha/20/159586,T. Strakosha,Thomas Strakosha,24,1995-03-19,193,78,Albania,Lazio,82,87,22000000,39000,GK,Right
220971,https://sofifa.com/player/220971/naby-keita/20/159586,N. Keïta,Naby Keïta,24,1995-02-10,172,64,Guinea,Liverpool,82,87,29000000,95000,"CM, CDM",Right
223959,https://sofifa.com/player/223959/lucas-torreira/20/159586,L. Torreira,Lucas Torreira Di Pascua,23,1996-02-11,168,64,Uruguay,Arsenal,82,87,27000000,80000,"CDM, CM",Right
224293,https://sofifa.com/player/224293/ruben-diogo-da-silva-neves/20/159586,Rúben Neves,Rúben Diogo da Silva Neves,22,1997-03-13,180,80,Portugal,Wolverhampton Wanderers,82,87,29000000,89000,CM,Right
225850,https://sofifa.com/player/225850/presnel-kimpembe/20/159586,P. Kimpembe,Presnel Kimpembe,23,1995-08-13,189,80,France,Paris Saint-Germain,82,87,26500000,75000,CB,Left
225953,https://sofifa.com/player/225953/steven-bergwijn/20/159586,S. Bergwijn,Steven Bergwijn,21,1997-10-08,178,78,Netherlands,PSV,82,87,30000000,22000,"RW, CAM, LW",Right
226753,https://sofifa.com/player/226753/andre-onana/20/159586,A. Onana,André Onana,23,1996-04-02,187,93,Cameroon,Ajax,82,87,22000000,18000,GK,Right
227928,https://sofifa.com/player/227928/nelson-cabral-semedo/20/159586,Nélson Semedo,Nélson Cabral Semedo,25,1993-11-16,177,67,Portugal,FC Barcelona,82,87,26000000,150000,RB,Right
193105,https://sofifa.com/player/193105/alphonse-areola/20/159586,A. Areola,Alphonse Areola,26,1993-02-27,195,94,France,Paris Saint-Germain,82,86,21000000,71000,GK,Right
198009,https://sofifa.com/player/198009/mattia-perin/20/159586,M. Perin,Mattia Perin,26,1992-11-10,188,77,Italy,Juventus,82,86,21000000,90000,GK,Right
211320,https://sofifa.com/player/211320/daniele-rugani/20/159586,D. Rugani,Daniele Rugani,24,1994-07-29,190,84,Italy,Juventus,82,86,26000000,95000,CB,Right
214997,https://sofifa.com/player/214997/angel-correa/20/159586,A. Correa,Ángel Correa,24,1995-03-09,171,68,Argentina,Atlético Madrid,82,86,29000000,59000,"RM, ST",Right
216201,https://sofifa.com/player/216201/inaki-williams-arthuer/20/159586,Iñaki Williams,Iñaki Williams Arthuer,25,1994-06-15,186,79,Spain,Athletic Club de Bilbao,82,86,29000000,36000,"ST, RW",Right
